date_time,OPERATIONAL_DEMAND_POE10,OPERATIONAL_DEMAND_POE50,OPERATIONAL_DEMAND_POE90
2023-08-13 02:00:00,7240.0,7120,7001.0
2023-08-13 02:30:00,6954.0,6840,6725.0
2023-08-13 03:00:00,6759.0,6648,6537.0
2023-08-13 03:30:00,6658.0,6548,6438.0
2023-08-13 04:00:00,6579.0,6471,6362.0
2023-08-13 04:30:00,6562.0,6454,6346.0
2023-08-13 05:00:00,6526.0,6419,6311.0
2023-08-13 05:30:00,6630.0,6521,6412.0
2023-08-13 06:00:00,6791.0,6679,6568.0
2023-08-13 06:30:00,7004.0,6889,6773.0
2023-08-13 07:00:00,7389.0,7267,7145.0
2023-08-13 07:30:00,7536.0,7411,7287.0
2023-08-13 08:00:00,7729.0,7602,7474.0
2023-08-13 08:30:00,7752.0,7624,7496.0
2023-08-13 09:00:00,7733.0,7606,7478.0
2023-08-13 09:30:00,7748.0,7621,7493.0
2023-08-13 10:00:00,7559.0,7435,7310.0
2023-08-13 10:30:00,7557.0,7433,7308.0
2023-08-13 11:00:00,6972.0,6857,6742.0
2023-08-13 11:30:00,6455.0,6349,6242.0
2023-08-13 12:00:00,6446.0,6341,6236.0
2023-08-13 12:30:00,6843.0,6732,6622.0
2023-08-13 13:00:00,6725.0,6616,6507.0
2023-08-13 13:30:00,6925.0,6813,6701.0
2023-08-13 14:00:00,7068.0,6954,6839.0
2023-08-13 14:30:00,7592.0,7470,7347.0
2023-08-13 15:00:00,7714.0,7589,7464.0
2023-08-13 15:30:00,8156.0,8024,7892.0
2023-08-13 16:00:00,8359.0,8224,8088.0
2023-08-13 16:30:00,8805.0,8663,8521.0
2023-08-13 17:00:00,9243.0,9094,8944.0
2023-08-13 17:30:00,9645.0,9489,9333.0
2023-08-13 18:00:00,10083.0,9919,9756.0
2023-08-13 18:30:00,10251.0,10085,9919.0
2023-08-13 19:00:00,10057.0,9894,9732.0
2023-08-13 19:30:00,9839.0,9680,9521.0
2023-08-13 20:00:00,9607.0,9452,9296.0
2023-08-13 20:30:00,9414.0,9261,9109.0
2023-08-13 21:00:00,9173.0,9025,8876.0
2023-08-13 21:30:00,8947.0,8802,8658.0
2023-08-13 22:00:00,8635.0,8495,8355.0
2023-08-13 22:30:00,8467.0,8330,8193.0
2023-08-13 23:00:00,8188.0,8056,7923.0
2023-08-13 23:30:00,8071.0,7940,7810.0
2023-08-14 00:00:00,7933.0,7788,7643.0
2023-08-14 00:30:00,7647.0,7529,7412.0
2023-08-14 01:00:00,7525.0,7410,7294.0
2023-08-14 01:30:00,7370.0,7257,7144.0
2023-08-14 02:00:00,7157.0,7047,6938.0
2023-08-14 02:30:00,6888.0,6782,6676.0
2023-08-14 03:00:00,6760.0,6656,6553.0
2023-08-14 03:30:00,6713.0,6610,6507.0
2023-08-14 04:00:00,6639.0,6537,6435.0
2023-08-14 04:30:00,6716.0,6613,6510.0
2023-08-14 05:00:00,6785.0,6681,6576.0
2023-08-14 05:30:00,7115.0,7006,6897.0
2023-08-14 06:00:00,7459.0,7344,7229.0
2023-08-14 06:30:00,8016.0,7893,7770.0
2023-08-14 07:00:00,8692.0,8559,8425.0
2023-08-14 07:30:00,9190.0,9049,8908.0
2023-08-14 08:00:00,9404.0,9260,9115.0
2023-08-14 08:30:00,9364.0,9220,9076.0
2023-08-14 09:00:00,9169.0,9028,8888.0
2023-08-14 09:30:00,8935.0,8798,8661.0
2023-08-14 10:00:00,8688.0,8554,8421.0
2023-08-14 10:30:00,8450.0,8320,8190.0
2023-08-14 11:00:00,8102.0,7978,7853.0
2023-08-14 11:30:00,8076.0,7952,7827.0
2023-08-14 12:00:00,8060.0,7936,7812.0
2023-08-14 12:30:00,8284.0,8157,8030.0
2023-08-14 13:00:00,8471.0,8341,8210.0
2023-08-14 13:30:00,8612.0,8480,8348.0
2023-08-14 14:00:00,8812.0,8677,8542.0
2023-08-14 14:30:00,9034.0,8895,8756.0
2023-08-14 15:00:00,9048.0,8909,8770.0
2023-08-14 15:30:00,9252.0,9110,8968.0
2023-08-14 16:00:00,9584.0,9437,9290.0
2023-08-14 16:30:00,9781.0,9631,9481.0
2023-08-14 17:00:00,10299.0,10141,9983.0
2023-08-14 17:30:00,10742.0,10577,10412.0
2023-08-14 18:00:00,11201.0,11029,10857.0
2023-08-14 18:30:00,11356.0,11182,11007.0
2023-08-14 19:00:00,11084.0,10913,10743.0
2023-08-14 19:30:00,10798.0,10632,10466.0
2023-08-14 20:00:00,10582.0,10419,10257.0
2023-08-14 20:30:00,10290.0,10131,9973.0
2023-08-14 21:00:00,10053.0,9899,9744.0
2023-08-14 21:30:00,9739.0,9590,9440.0
2023-08-14 22:00:00,9320.0,9177,9033.0
2023-08-14 22:30:00,9170.0,9029,8888.0
2023-08-14 23:00:00,8841.0,8706,8570.0
2023-08-14 23:30:00,8712.0,8579,8445.0
2023-08-15 00:00:00,8597.0,8443,8290.0
2023-08-15 00:30:00,8313.0,8186,8058.0
2023-08-15 01:00:00,8225.0,8099,7972.0
2023-08-15 01:30:00,8028.0,7905,7781.0
2023-08-15 02:00:00,7770.0,7650,7531.0
2023-08-15 02:30:00,7487.0,7372,7257.0
2023-08-15 03:00:00,7231.0,7120,7009.0
2023-08-15 03:30:00,7107.0,6998,6888.0
2023-08-15 04:00:00,7095.0,6986,6877.0
2023-08-15 04:30:00,7112.0,7003,6894.0
2023-08-15 05:00:00,7228.0,7117,7006.0
2023-08-15 05:30:00,7543.0,7427,7311.0
2023-08-15 06:00:00,7945.0,7823,7701.0
2023-08-15 06:30:00,8745.0,8610,8476.0
2023-08-15 07:00:00,9431.0,9286,9142.0
2023-08-15 07:30:00,9834.0,9683,9532.0
2023-08-15 08:00:00,10004.0,9850,9696.0
2023-08-15 08:30:00,9484.0,9338,9193.0
2023-08-15 09:00:00,8764.0,8629,8495.0
2023-08-15 09:30:00,8344.0,8216,8088.0
2023-08-15 10:00:00,7828.0,7708,7588.0
2023-08-15 10:30:00,7363.0,7250,7137.0
2023-08-15 11:00:00,7058.0,6950,6841.0
2023-08-15 11:30:00,6920.0,6814,6707.0
2023-08-15 12:00:00,6928.0,6821,6715.0
2023-08-15 12:30:00,7101.0,6992,6883.0
2023-08-15 13:00:00,7144.0,7034,6924.0
2023-08-15 13:30:00,7392.0,7278,7165.0
2023-08-15 14:00:00,7348.0,7235,7122.0
2023-08-15 14:30:00,7467.0,7352,7237.0
2023-08-15 15:00:00,7554.0,7438,7322.0
2023-08-15 15:30:00,7814.0,7694,7574.0
2023-08-15 16:00:00,8177.0,8051,7925.0
2023-08-15 16:30:00,8634.0,8502,8369.0
2023-08-15 17:00:00,9230.0,9088,8946.0
2023-08-15 17:30:00,9963.0,9810,9657.0
2023-08-15 18:00:00,10798.0,10633,10467.0
2023-08-15 18:30:00,11001.0,10832,10663.0
2023-08-15 19:00:00,10939.0,10771,10603.0
2023-08-15 19:30:00,10815.0,10649,10483.0
2023-08-15 20:00:00,10732.0,10567,10402.0
2023-08-15 20:30:00,10520.0,10358,10197.0
2023-08-15 21:00:00,10299.0,10141,9983.0
2023-08-15 21:30:00,10047.0,9893,9739.0
2023-08-15 22:00:00,9633.0,9485,9337.0
2023-08-15 22:30:00,9442.0,9297,9152.0
2023-08-15 23:00:00,9111.0,8971,8831.0
2023-08-15 23:30:00,8922.0,8785,8648.0
2023-08-16 00:00:00,8802.0,8645,8487.0
2023-08-16 00:30:00,8565.0,8434,8302.0
2023-08-16 01:00:00,8406.0,8277,8148.0
2023-08-16 01:30:00,8129.0,8004,7879.0
2023-08-16 02:00:00,7885.0,7764,7643.0
2023-08-16 02:30:00,7603.0,7487,7370.0
2023-08-16 03:00:00,7354.0,7241,7128.0
2023-08-16 03:30:00,7233.0,7122,7011.0
2023-08-16 04:00:00,7168.0,7058,6948.0
2023-08-16 04:30:00,7164.0,7054,6944.0
2023-08-16 05:00:00,7284.0,7172,7061.0
2023-08-16 05:30:00,7597.0,7480,7363.0
2023-08-16 06:00:00,8043.0,7919,7796.0
2023-08-16 06:30:00,8732.0,8598,8464.0
2023-08-16 07:00:00,9597.0,9450,9303.0
2023-08-16 07:30:00,10046.0,9891,9737.0
2023-08-16 08:00:00,9961.0,9808,9655.0
2023-08-16 08:30:00,9630.0,9482,9334.0
2023-08-16 09:00:00,9126.0,8986,8846.0
2023-08-16 09:30:00,8619.0,8487,8354.0
2023-08-16 10:00:00,7876.0,7755,7634.0
2023-08-16 10:30:00,7379.0,7266,7153.0
2023-08-16 11:00:00,6968.0,6861,6754.0
2023-08-16 11:30:00,6814.0,6710,6605.0
2023-08-16 12:00:00,6888.0,6782,6676.0
2023-08-16 12:30:00,6747.0,6644,6540.0
2023-08-16 13:00:00,6785.0,6681,6577.0
2023-08-16 13:30:00,6765.0,6661,6557.0
2023-08-16 14:00:00,6720.0,6617,6514.0
2023-08-16 14:30:00,6908.0,6802,6696.0
2023-08-16 15:00:00,7061.0,6953,6844.0
2023-08-16 15:30:00,7328.0,7215,7103.0
2023-08-16 16:00:00,7762.0,7643,7524.0
2023-08-16 16:30:00,8266.0,8139,8012.0
2023-08-16 17:00:00,8823.0,8688,8552.0
2023-08-16 17:30:00,9603.0,9455,9308.0
2023-08-16 18:00:00,10371.0,10212,10053.0
2023-08-16 18:30:00,10781.0,10615,10449.0
2023-08-16 19:00:00,10791.0,10625,10460.0
2023-08-16 19:30:00,10647.0,10484,10320.0
2023-08-16 20:00:00,10503.0,10342,10181.0
2023-08-16 20:30:00,10383.0,10224,10064.0
2023-08-16 21:00:00,10102.0,9947,9792.0
2023-08-16 21:30:00,9855.0,9704,9552.0
2023-08-16 22:00:00,9581.0,9434,9287.0
2023-08-16 22:30:00,9449.0,9303,9158.0
2023-08-16 23:00:00,9283.0,9141,8998.0
2023-08-16 23:30:00,9067.0,8928,8789.0
2023-08-17 00:00:00,8949.0,8789,8629.0
2023-08-17 00:30:00,8614.0,8482,8350.0
2023-08-17 01:00:00,8399.0,8270,8141.0
2023-08-17 01:30:00,8226.0,8100,7974.0
2023-08-17 02:00:00,7964.0,7842,7720.0
2023-08-17 02:30:00,7664.0,7546,7428.0
2023-08-17 03:00:00,7441.0,7326,7212.0
2023-08-17 03:30:00,7283.0,7171,7059.0
2023-08-17 04:00:00,7219.0,7108,6997.0
2023-08-17 04:30:00,7207.0,7096,6986.0
2023-08-17 05:00:00,7345.0,7232,7119.0
2023-08-17 05:30:00,7643.0,7525,7408.0
2023-08-17 06:00:00,8072.0,7948,7824.0
2023-08-17 06:30:00,8823.0,8687,8552.0
2023-08-17 07:00:00,9699.0,9550,9401.0
2023-08-17 07:30:00,10124.0,9969,9813.0
2023-08-17 08:00:00,10165.0,10009,9853.0
2023-08-17 08:30:00,9611.0,9463,9315.0
2023-08-17 09:00:00,9134.0,8994,8854.0
2023-08-17 09:30:00,8553.0,8421,8290.0
2023-08-17 10:00:00,7802.0,7682,7562.0
2023-08-17 10:30:00,7344.0,7232,7119.0
2023-08-17 11:00:00,6909.0,6803,6697.0
2023-08-17 11:30:00,6487.0,6387,6288.0
2023-08-17 12:00:00,6339.0,6241,6144.0
2023-08-17 12:30:00,6195.0,6100,6005.0
2023-08-17 13:00:00,6119.0,6025,5931.0
2023-08-17 13:30:00,6246.0,6150,6054.0
2023-08-17 14:00:00,6394.0,6295,6197.0
2023-08-17 14:30:00,6468.0,6368,6269.0
2023-08-17 15:00:00,6707.0,6604,6501.0
2023-08-17 15:30:00,7177.0,7067,6957.0
2023-08-17 16:00:00,7838.0,7718,7597.0
2023-08-17 16:30:00,8338.0,8210,8082.0
2023-08-17 17:00:00,8923.0,8786,8649.0
2023-08-17 17:30:00,9420.0,9275,9131.0
2023-08-17 18:00:00,10196.0,10039,9882.0
2023-08-17 18:30:00,10541.0,10380,10218.0
2023-08-17 19:00:00,10490.0,10329,10168.0
2023-08-17 19:30:00,10262.0,10105,9947.0
2023-08-17 20:00:00,10063.0,9908,9754.0
2023-08-17 20:30:00,9926.0,9774,9621.0
2023-08-17 21:00:00,9690.0,9542,9393.0
2023-08-17 21:30:00,9463.0,9318,9172.0
2023-08-17 22:00:00,9162.0,9022,8881.0
2023-08-17 22:30:00,8955.0,8818,8680.0
2023-08-17 23:00:00,8690.0,8556,8423.0
2023-08-17 23:30:00,8550.0,8419,8288.0
2023-08-18 00:00:00,8448.0,8296,8145.0
2023-08-18 00:30:00,8197.0,8078,7958.0
2023-08-18 01:00:00,8059.0,7941,7824.0
2023-08-18 01:30:00,7874.0,7759,7644.0
2023-08-18 02:00:00,7666.0,7555,7443.0
2023-08-18 02:30:00,7319.0,7219,7118.0
2023-08-18 03:00:00,7074.0,6976,6879.0
2023-08-18 03:30:00,6922.0,6826,6731.0
2023-08-18 04:00:00,6888.0,6793,6698.0
2023-08-18 04:30:00,6959.0,6863,6767.0
2023-08-18 05:00:00,7065.0,6968,6870.0
2023-08-18 05:30:00,7331.0,7230,7129.0
2023-08-18 06:00:00,7614.0,7509,7405.0
2023-08-18 06:30:00,8157.0,8045,7932.0
2023-08-18 07:00:00,8837.0,8715,8593.0
2023-08-18 07:30:00,9160.0,9034,8907.0
2023-08-18 08:00:00,9237.0,9109,8982.0
2023-08-18 08:30:00,9342.0,9214,9085.0
2023-08-18 09:00:00,8865.0,8743,8621.0
2023-08-18 09:30:00,8145.0,8032,7920.0
2023-08-18 10:00:00,7581.0,7477,7372.0
2023-08-18 10:30:00,7186.0,7087,6988.0
2023-08-18 11:00:00,7072.0,6975,6877.0
2023-08-18 11:30:00,6746.0,6653,6560.0
2023-08-18 12:00:00,6721.0,6628,6536.0
2023-08-18 12:30:00,6486.0,6396,6307.0
2023-08-18 13:00:00,6324.0,6237,6150.0
2023-08-18 13:30:00,6500.0,6411,6321.0
2023-08-18 14:00:00,6472.0,6383,6294.0
2023-08-18 14:30:00,6570.0,6479,6389.0
2023-08-18 15:00:00,6735.0,6642,6549.0
2023-08-18 15:30:00,7066.0,6968,6871.0
2023-08-18 16:00:00,7781.0,7674,7567.0
2023-08-18 16:30:00,8318.0,8203,8089.0
2023-08-18 17:00:00,8929.0,8806,8684.0
2023-08-18 17:30:00,9604.0,9471,9339.0
2023-08-18 18:00:00,10366.0,10224,10081.0
2023-08-18 18:30:00,10675.0,10529,10382.0
2023-08-18 19:00:00,10591.0,10446,10300.0
2023-08-18 19:30:00,10454.0,10310,10166.0
2023-08-18 20:00:00,10266.0,10124,9983.0
2023-08-18 20:30:00,10217.0,10076,9936.0
2023-08-18 21:00:00,10054.0,9915,9777.0
2023-08-18 21:30:00,9870.0,9734,9598.0
2023-08-18 22:00:00,9549.0,9417,9286.0
2023-08-18 22:30:00,9424.0,9294,9164.0
2023-08-18 23:00:00,9245.0,9117,8990.0
2023-08-18 23:30:00,9032.0,8907,8783.0
2023-08-19 00:00:00,8888.0,8751,8614.0
2023-08-19 00:30:00,8683.0,8540,8396.0
2023-08-19 01:00:00,8433.0,8294,8155.0
2023-08-19 01:30:00,8282.0,8145,8009.0
2023-08-19 02:00:00,7931.0,7800,7670.0
2023-08-19 02:30:00,7622.0,7497,7371.0
2023-08-19 03:00:00,7398.0,7276,7154.0
2023-08-19 03:30:00,7253.0,7133,7014.0
2023-08-19 04:00:00,7145.0,7027,6909.0
2023-08-19 04:30:00,7096.0,6979,6862.0
2023-08-19 05:00:00,7099.0,6982,6865.0
2023-08-19 05:30:00,7296.0,7176,7056.0
2023-08-19 06:00:00,7484.0,7361,7237.0
2023-08-19 06:30:00,7808.0,7679,7551.0
2023-08-19 07:00:00,8163.0,8028,7894.0
2023-08-19 07:30:00,8328.0,8191,8054.0
2023-08-19 08:00:00,8424.0,8285,8146.0
2023-08-19 08:30:00,8205.0,8071,7937.0
2023-08-19 09:00:00,7957.0,7828,7700.0
2023-08-19 09:30:00,7533.0,7411,7289.0
2023-08-19 10:00:00,7171.0,7055,6939.0
2023-08-19 10:30:00,6719.0,6610,6502.0
2023-08-19 11:00:00,6262.0,6160,6059.0
2023-08-19 11:30:00,5923.0,5827,5731.0
2023-08-19 12:00:00,5775.0,5681,5588.0
2023-08-19 12:30:00,5645.0,5553,5462.0
2023-08-19 13:00:00,5670.0,5579,5487.0
2023-08-19 13:30:00,6011.0,5914,5816.0
2023-08-19 14:00:00,5996.0,5899,5802.0
2023-08-19 14:30:00,6153.0,6054,5954.0
2023-08-19 15:00:00,6487.0,6382,6277.0
2023-08-19 15:30:00,6752.0,6643,6534.0
2023-08-19 16:00:00,7284.0,7166,7048.0
2023-08-19 16:30:00,7844.0,7718,7591.0
2023-08-19 17:00:00,8531.0,8393,8255.0
2023-08-19 17:30:00,9057.0,8911,8764.0
2023-08-19 18:00:00,9851.0,9692,9533.0
2023-08-19 18:30:00,10125.0,9961,9797.0
2023-08-19 19:00:00,10010.0,9848,9686.0
2023-08-19 19:30:00,9796.0,9638,9479.0
2023-08-19 20:00:00,9594.0,9439,9284.0
2023-08-19 20:30:00,9474.0,9321,9168.0
2023-08-19 21:00:00,9393.0,9242,9090.0
2023-08-19 21:30:00,9252.0,9103,8953.0
2023-08-19 22:00:00,9025.0,8879,8733.0
2023-08-19 22:30:00,8809.0,8667,8524.0
2023-08-19 23:00:00,8622.0,8483,8344.0
2023-08-19 23:30:00,8416.0,8280,8144.0
2023-08-20 00:00:00,8255.0,8104,7953.0
2023-08-20 00:30:00,8018.0,7889,7759.0
2023-08-20 01:00:00,7825.0,7699,7572.0
2023-08-20 01:30:00,7624.0,7501,7377.0
2023-08-20 02:00:00,7366.0,7247,7127.0
2023-08-20 02:30:00,7099.0,6984,6870.0
2023-08-20 03:00:00,6923.0,6811,6699.0
2023-08-20 03:30:00,6802.0,6692,6582.0
2023-08-20 04:00:00,6745.0,6636,6527.0
2023-08-20 04:30:00,6722.0,6614,6505.0
2023-08-20 05:00:00,6724.0,6615,6506.0
2023-08-20 05:30:00,6821.0,6710,6600.0
2023-08-20 06:00:00,7007.0,6893,6780.0
2023-08-20 06:30:00,7284.0,7166,7049.0
2023-08-20 07:00:00,7565.0,7443,7320.0
2023-08-20 07:30:00,7669.0,7545,7421.0
2023-08-20 08:00:00,7468.0,7348,7227.0
2023-08-20 08:30:00,7354.0,7235,7116.0
2023-08-20 09:00:00,7028.0,6915,6801.0
2023-08-20 09:30:00,6647.0,6539,6432.0
2023-08-20 10:00:00,6242.0,6141,6040.0
2023-08-20 10:30:00,5872.0,5777,5682.0
2023-08-20 11:00:00,5391.0,5304,5217.0
2023-08-20 11:30:00,5260.0,5175,5090.0
2023-08-20 12:00:00,5080.0,4998,4916.0
2023-08-20 12:30:00,4913.0,4834,4754.0
2023-08-20 13:00:00,4895.0,4816,4737.0
2023-08-20 13:30:00,4945.0,4865,4785.0
2023-08-20 14:00:00,5038.0,4956,4875.0
2023-08-20 14:30:00,5288.0,5202,5117.0
2023-08-20 15:00:00,5545.0,5455,5366.0
2023-08-20 15:30:00,5948.0,5852,5755.0
2023-08-20 16:00:00,6550.0,6444,6338.0
2023-08-20 16:30:00,7266.0,7149,7031.0
2023-08-20 17:00:00,7929.0,7801,7673.0
2023-08-20 17:30:00,8479.0,8342,8205.0
2023-08-20 18:00:00,9090.0,8943,8796.0
2023-08-20 18:30:00,9516.0,9362,9208.0
2023-08-20 19:00:00,9471.0,9318,9165.0
2023-08-20 19:30:00,9302.0,9152,9001.0
2023-08-20 20:00:00,9251.0,9101,8951.0
2023-08-20 20:30:00,9110.0,8963,8816.0
2023-08-20 21:00:00,8889.0,8746,8602.0
2023-08-20 21:30:00,8701.0,8560,8419.0
2023-08-20 22:00:00,8429.0,8292,8156.0
2023-08-20 22:30:00,8319.0,8185,8050.0
2023-08-20 23:00:00,8138.0,8007,7875.0
2023-08-20 23:30:00,8007.0,7878,7748.0
2023-08-21 00:00:00,7885.0,7741,7596.0
2023-08-21 00:30:00,7594.0,7489,7385.0
2023-08-21 01:00:00,7509.0,7406,7302.0
2023-08-21 01:30:00,7338.0,7237,7136.0
2023-08-21 02:00:00,7175.0,7076,6977.0
2023-08-21 02:30:00,6910.0,6815,6720.0
2023-08-21 03:00:00,6737.0,6644,6552.0
2023-08-21 03:30:00,6694.0,6602,6510.0
2023-08-21 04:00:00,6656.0,6565,6473.0
2023-08-21 04:30:00,6715.0,6623,6531.0
2023-08-21 05:00:00,6839.0,6745,6650.0
2023-08-21 05:30:00,7152.0,7054,6955.0
2023-08-21 06:00:00,7607.0,7502,7397.0
2023-08-21 06:30:00,8270.0,8156,8042.0
2023-08-21 07:00:00,8935.0,8812,8689.0
2023-08-21 07:30:00,9344.0,9215,9086.0
2023-08-21 08:00:00,9164.0,9038,8912.0
2023-08-21 08:30:00,8788.0,8667,8546.0
2023-08-21 09:00:00,7993.0,7883,7773.0
2023-08-21 09:30:00,7584.0,7480,7375.0
2023-08-21 10:00:00,7020.0,6924,6827.0
2023-08-21 10:30:00,6623.0,6532,6441.0
2023-08-21 11:00:00,6433.0,6344,6256.0
2023-08-21 11:30:00,6129.0,6045,5961.0
2023-08-21 12:00:00,5847.0,5766,5686.0
2023-08-21 12:30:00,5661.0,5583,5505.0
2023-08-21 13:00:00,5633.0,5556,5478.0
2023-08-21 13:30:00,5644.0,5566,5489.0
2023-08-21 14:00:00,5747.0,5668,5589.0
2023-08-21 14:30:00,5970.0,5888,5806.0
2023-08-21 15:00:00,6253.0,6166,6080.0
2023-08-21 15:30:00,6700.0,6607,6515.0
2023-08-21 16:00:00,7102.0,7004,6906.0
2023-08-21 16:30:00,7656.0,7550,7445.0
2023-08-21 17:00:00,8367.0,8251,8136.0
2023-08-21 17:30:00,9076.0,8951,8826.0
2023-08-21 18:00:00,9735.0,9601,9467.0
2023-08-21 18:30:00,9960.0,9823,9686.0
2023-08-21 19:00:00,9989.0,9852,9714.0
2023-08-21 19:30:00,9725.0,9592,9458.0
2023-08-21 20:00:00,9512.0,9381,9250.0
2023-08-21 20:30:00,9367.0,9239,9110.0
2023-08-21 21:00:00,9175.0,9048,8922.0
2023-08-21 21:30:00,8988.0,8864,8740.0
2023-08-21 22:00:00,8668.0,8548,8429.0
2023-08-21 22:30:00,8602.0,8483,8365.0
2023-08-21 23:00:00,8355.0,8240,8125.0
2023-08-21 23:30:00,8226.0,8112,7999.0
2023-08-22 00:00:00,8172.0,8046,7919.0
2023-08-22 00:30:00,7945.0,7836,7726.0
2023-08-22 01:00:00,7824.0,7716,7608.0
2023-08-22 01:30:00,7679.0,7573,7467.0
2023-08-22 02:00:00,7438.0,7335,7233.0
2023-08-22 02:30:00,7227.0,7128,7028.0
2023-08-22 03:00:00,7012.0,6916,6819.0
2023-08-22 03:30:00,6877.0,6783,6688.0
2023-08-22 04:00:00,6846.0,6751,6657.0
2023-08-22 04:30:00,6862.0,6768,6673.0
2023-08-22 05:00:00,6951.0,6855,6759.0
2023-08-22 05:30:00,7282.0,7182,7081.0
2023-08-22 06:00:00,7740.0,7633,7526.0
2023-08-22 06:30:00,8378.0,8262,8147.0
2023-08-22 07:00:00,8997.0,8873,8749.0
2023-08-22 07:30:00,9341.0,9213,9084.0
2023-08-22 08:00:00,9244.0,9117,8990.0
2023-08-22 08:30:00,8653.0,8534,8414.0
2023-08-22 09:00:00,8331.0,8216,8102.0
2023-08-22 09:30:00,7656.0,7551,7445.0
2023-08-22 10:00:00,7072.0,6975,6877.0
2023-08-22 10:30:00,6807.0,6714,6620.0
2023-08-22 11:00:00,6412.0,6324,6236.0
2023-08-22 11:30:00,6171.0,6086,6001.0
2023-08-22 12:00:00,6005.0,5922,5839.0
2023-08-22 12:30:00,6176.0,6091,6006.0
2023-08-22 13:00:00,6003.0,5921,5838.0
2023-08-22 13:30:00,6490.0,6401,6311.0
2023-08-22 14:00:00,6750.0,6657,6565.0
2023-08-22 14:30:00,7018.0,6921,6825.0
2023-08-22 15:00:00,7101.0,7004,6906.0
2023-08-22 15:30:00,7386.0,7284,7182.0
2023-08-22 16:00:00,7823.0,7715,7608.0
2023-08-22 16:30:00,8047.0,7936,7825.0
2023-08-22 17:00:00,8325.0,8211,8096.0
2023-08-22 17:30:00,8982.0,8859,8735.0
2023-08-22 18:00:00,9570.0,9439,9307.0
2023-08-22 18:30:00,9746.0,9611,9477.0
2023-08-22 19:00:00,9691.0,9557,9424.0
2023-08-22 19:30:00,9443.0,9313,9183.0
2023-08-22 20:00:00,9274.0,9147,9019.0
2023-08-22 20:30:00,9085.0,8960,8835.0
2023-08-22 21:00:00,8916.0,8793,8670.0
2023-08-22 21:30:00,8697.0,8577,8457.0
2023-08-22 22:00:00,8418.0,8302,8186.0
2023-08-22 22:30:00,8396.0,8280,8165.0
2023-08-22 23:00:00,8213.0,8100,7987.0
2023-08-22 23:30:00,8155.0,8043,7931.0
2023-08-23 00:00:00,8078.0,7953,7828.0
2023-08-23 00:30:00,7913.0,7804,7695.0
2023-08-23 01:00:00,7827.0,7719,7612.0
2023-08-23 01:30:00,7639.0,7534,7429.0
2023-08-23 02:00:00,7411.0,7309,7207.0
2023-08-23 02:30:00,7088.0,6991,6893.0
2023-08-23 03:00:00,6876.0,6782,6687.0
2023-08-23 03:30:00,6734.0,6641,6548.0
2023-08-23 04:00:00,6689.0,6597,6505.0
2023-08-23 04:30:00,6687.0,6595,6503.0
2023-08-23 05:00:00,6801.0,6707,6614.0
2023-08-23 05:30:00,7088.0,6991,6893.0
2023-08-23 06:00:00,7492.0,7389,7286.0
2023-08-23 06:30:00,8087.0,7976,7865.0
2023-08-23 07:00:00,8759.0,8638,8517.0
2023-08-23 07:30:00,9021.0,8897,8772.0
2023-08-23 08:00:00,8776.0,8655,8534.0
2023-08-23 08:30:00,8329.0,8214,8100.0
2023-08-23 09:00:00,7731.0,7624,7518.0
2023-08-23 09:30:00,7202.0,7103,7004.0
2023-08-23 10:00:00,6843.0,6749,6654.0
2023-08-23 10:30:00,6489.0,6399,6310.0
2023-08-23 11:00:00,6183.0,6098,6013.0
2023-08-23 11:30:00,6073.0,5990,5906.0
2023-08-23 12:00:00,6070.0,5986,5903.0
2023-08-23 12:30:00,6242.0,6156,6070.0
2023-08-23 13:00:00,6560.0,6469,6379.0
2023-08-23 13:30:00,6727.0,6635,6542.0
2023-08-23 14:00:00,6806.0,6712,6619.0
2023-08-23 14:30:00,7071.0,6973,6876.0
2023-08-23 15:00:00,7280.0,7179,7079.0
2023-08-23 15:30:00,7471.0,7368,7266.0
2023-08-23 16:00:00,7860.0,7751,7643.0
2023-08-23 16:30:00,8383.0,8268,8152.0
2023-08-23 17:00:00,8877.0,8755,8632.0
2023-08-23 17:30:00,9414.0,9284,9154.0
2023-08-23 18:00:00,10018.0,9880,9742.0
2023-08-23 18:30:00,10192.0,10052,9911.0
2023-08-23 19:00:00,10132.0,9993,9853.0
2023-08-23 19:30:00,9943.0,9806,9669.0
2023-08-23 20:00:00,9724.0,9590,9456.0
2023-08-23 20:30:00,9529.0,9398,9267.0
2023-08-23 21:00:00,9322.0,9193,9065.0
2023-08-23 21:30:00,9102.0,8977,8851.0
2023-08-23 22:00:00,8791.0,8670,8549.0
2023-08-23 22:30:00,8674.0,8554,8435.0
2023-08-23 23:00:00,8435.0,8319,8203.0
2023-08-23 23:30:00,8350.0,8235,8120.0
2023-08-24 00:00:00,8252.0,8124,7997.0
2023-08-24 00:30:00,8114.0,8002,7890.0
2023-08-24 01:00:00,7972.0,7862,7753.0
2023-08-24 01:30:00,7746.0,7639,7533.0
2023-08-24 02:00:00,7549.0,7445,7341.0
2023-08-24 02:30:00,7261.0,7161,7061.0
2023-08-24 03:00:00,7053.0,6956,6858.0
2023-08-24 03:30:00,6884.0,6790,6695.0
2023-08-24 04:00:00,6852.0,6757,6663.0
2023-08-24 04:30:00,6838.0,6744,6650.0
2023-08-24 05:00:00,6948.0,6852,6757.0
2023-08-24 05:30:00,7283.0,7183,7083.0
